text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
RT @kimrrenfro: What is hype may never die #Clegane #bowl https://t.co/Mgb9bknwcB,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:53:40,rt kimrrenfro what is hype may never die clegane bowl http co mgb9bknwcb
RT @kimrrenfro: What is hype may never die #Clegane #bowl https://t.co/Mgb9bknwcB,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:53:36,rt kimrrenfro what is hype may never die clegane bowl http co mgb9bknwcb
Finished Tormund and I honestly couldn't be happier with the result!  We also got started on Sandor Clegane!  Thank… https://t.co/3kI3nruGmX,05/11/2019,Sandor Clegane,Pos,0.9375,0.9,05/11/2019 21:53:04,finished tormund and honestly couldn be happier with the result we also got started on sandor clegane thank http co 3ki3nrugmx
RT @Nazohl: Arya and the Hound showing up at Cersei's door next episode #DemThrones https://t.co/8kAvrpQP2p,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:51:26,rt nazohl arya and the hound showing up at cersei door next episode demthrones http co 8kavrpqp2p
"But I am looking forward to seeing The Hound and The Mountain fight, assuming fire is involved one last time. Is th… https://t.co/BFq9mh90zj",05/11/2019,Sandor Clegane,Neu,0.0,0.06666666666666667,05/11/2019 21:51:22,but am looking forward to seeing the hound and the mountain fight assuming fire is involved one last time is th http co bfq9mh90zj
Arya and Sandor Clegane part ways https://t.co/JTaO8OZiRZ via @YouTube,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:48:56,arya and sandor clegane part way http co jtao8ozirz via youtube
I got The Hulk &amp; The Hound! https://t.co/kN6zaynSrI,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:46:02,i got the hulk amp the hound http co kn6zaynsri
"Part One of the Clegane Bowl! I will finish it, if it gets a good response. https://t.co/HdkfjSgDeN",05/11/2019,Sandor Clegane,Pos,0.7,0.6000000000000001,05/11/2019 21:46:01,part one of the clegane bowl will finish it if it get good response http co hdkfjsgden
@moneyrumble Ride: The Lannister child ride to Dorne. Getting on means saying bye to whoever stays until the park c… https://t.co/H0KDebbKLh,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:45:30,moneyrumble ride the lannister child ride to dorne getting on mean saying bye to whoever stay until the park http co h0kdebbklh
The Tense Friendship Between Arya Stark and the Hound Reimagined as a 1980s TV Sitcom Spinoff https://t.co/eFLgYEPxia via @LaughingSquid,05/11/2019,Sandor Clegane,Neg,-0.26666666666666666,0.55,05/11/2019 21:44:41,the tense friendship between arya stark and the hound reimagined a 1980s tv sitcom spinoff http co eflgyepxia via laughingsquid
@GameOfThrones It's  bitter sweet to know that this series will not end the way we want.  GoT has always been full… https://t.co/oAmSyaYUSj,05/11/2019,Sandor Clegane,Pos,0.12499999999999999,0.575,05/11/2019 21:43:58,gameofthrones it bitter sweet to know that this series will not end the way we want got ha always been full http co oamsyayusj
"Daenerys becomes a “Mad Queen” and burns down hundreds of civilians and soldiers, along with the Red Keep. The Houn… https://t.co/PjFS1DXy9V",05/11/2019,Sandor Clegane,Neg,-0.2601851851851852,0.42962962962962964,05/11/2019 21:43:53,daenerys becomes mad queen and burn down hundred of civilian and soldier along with the red keep the houn http co pjfs1dxy9v
Naming my kid The Hound,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:43:15,naming my kid the hound
"And here they all are relaxing in my home, with Charlie the hound joining in. https://t.co/XmMNXn7Eif",05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:40:27,and here they all are relaxing in my home with charlie the hound joining in http co xmmnxn7eif
"Jade ""the Hound"" Necklace, Polymer Clay Jewelry by Noadi: 20.00 USD Polymer clay Hound pendant in a bright jade gre… https://t.co/JcdEdM4AyI",05/11/2019,Sandor Clegane,Pos,0.7000000000000001,0.7999999999999999,05/11/2019 21:38:32,jade the hound necklace polymer clay jewelry by noadi 20 00 usd polymer clay hound pendant in bright jade gre http co jcdedm4ayi
Who executed Eddard Stark — The hound https://t.co/PN0RkEfPMf,05/11/2019,Sandor Clegane,Neg,-0.2,0.6,05/11/2019 21:36:57,who executed eddard stark the hound http co pn0rkefpmf
@MollyJongFast Ive been trying to name the hound dog cartoon character Barr reminded me of - Thanks for naming that visual :),05/11/2019,Sandor Clegane,Pos,0.2333333333333333,0.39999999999999997,05/11/2019 21:36:33,mollyjongfast ive been trying to name the hound dog cartoon character barr reminded me of thanks for naming that visual
@kimrrenfro My excitement for Clegane Bowl https://t.co/qKvhYpf518,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:36:33,kimrrenfro my excitement for clegane bowl http co qkvhypf518
Watch this Brilliant fan-made trailer for the 'Game of Thrones' spin-off we all want https://t.co/QFtrkwYSos https://t.co/wNs4GR7qNf,05/11/2019,Sandor Clegane,Pos,0.25,0.7,05/11/2019 21:36:33,watch this brilliant fan made trailer for the game of throne spin off we all want http co qftrkwysos http co wns4gr7qnf
"RT @HoundNxMore: ""fuck the water, 𝙗𝙧𝙞𝙣𝙜 𝙢𝙚 𝙬𝙞𝙣𝙚,""

: #GoTRP
: Sandor Clegane, no longer the Hound
: Messing with Arya activates Dad Mode™
:…",05/11/2019,Sandor Clegane,Neg,-0.4,0.6,05/11/2019 21:35:32,rt houndnxmore fuck the water 𝙗𝙧𝙞𝙣𝙜 𝙢𝙚 𝙬𝙞𝙣𝙚 gotrp sandor clegane no longer the hound messing with arya activates dad mode
"So, GoT theory time:
I believe there's a strong chance that Dany sets the Mountain on fire or by Cersei's wildfire,… https://t.co/wlEDkfkD9u",05/11/2019,Sandor Clegane,Pos,0.4333333333333333,0.7333333333333333,05/11/2019 21:32:00,so got theory time believe there a strong chance that dany set the mountain on fire or by cersei wildfire http co wledkfkd9u
"@CHAESO0BIN We've been knew it's GoT, they are always coming with unexpected characters to be killed, eonni ㅠㅠ I'm… https://t.co/jwWRwqPkSO",05/11/2019,Sandor Clegane,Neg,-0.05,0.5,05/11/2019 21:31:19,chaeso0bin we ve been knew it got they are always coming with unexpected character to be killed eonni ㅠㅠ m http co jwwrwqpkso
"The Hound lives!!!!
#gameofthronescatchup 
#season6
#15togo 
#8daysleft",05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:30:45,the hound life gameofthronescatchup season6 15togo 8daysleft
@o_guest @twitemp1 @JCSkewesDK The hound has a lot of them.,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:28:40,o_guest twitemp1 jcskewesdk the hound ha lot of them
RT @kimrrenfro: What is hype may never die #Clegane #bowl https://t.co/Mgb9bknwcB,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:27:42,rt kimrrenfro what is hype may never die clegane bowl http co mgb9bknwcb
What is hype may never die #Clegane #bowl https://t.co/Mgb9bknwcB,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:26:36,what is hype may never die clegane bowl http co mgb9bknwcb
@BullMick @Mike_J_Thornton He reminds me of the Hound in Game of Thrones!! 🤣,05/11/2019,Sandor Clegane,Neg,-0.625,0.4,05/11/2019 21:25:07,bullmick mike_j_thornton he reminds me of the hound in game of throne
"@emrazz @Alyssa_Milano That being said, this legislature is unfathomably evil and should be fought tooth and nail.… https://t.co/oZq7u2k2mQ",05/11/2019,Sandor Clegane,Neg,-1.0,1.0,05/11/2019 21:22:56,emrazz alyssa_milano that being said this legislature is unfathomably evil and should be fought tooth and nail http co ozq7u2k2mq
"Cersei Lannister 
Bran Stark
Tyrion Lannister 
Arya stark
The Hound https://t.co/L7Gh1EyKZ3",05/11/2019,Sandor Clegane,Neg,-0.2,0.6,05/11/2019 21:21:36,cersei lannister bran stark tyrion lannister arya stark the hound http co l7gh1eykz3
The hound should get your share!,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:18:08,the hound should get your share
@HuffPost I really want to see the Arya and the Hound buddy road comedy,05/11/2019,Sandor Clegane,Pos,0.2,0.2,05/11/2019 21:17:53,huffpost really want to see the arya and the hound buddy road comedy
@arielklontz I mean could you see it? Arya going under cover as someone else to see who’s selling wildfire and then… https://t.co/9xrGIO5xXO,05/11/2019,Sandor Clegane,Neg,-0.3125,0.6875,05/11/2019 21:13:41,arielklontz mean could you see it arya going under cover a someone else to see who selling wildfire and then http co 9xrgio5xxo
RELEASE THE HOUND!! https://t.co/kbDMIeesxl,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:13:09,release the hound http co kbdmieesxl
Mano vs Bumper...we're getting Clegane Bowl a day early! #OWL2019,05/11/2019,Sandor Clegane,Pos,0.125,0.3,05/11/2019 21:10:35,mano v bumper we re getting clegane bowl day early owl2019
Maybe the Mountain is a 2 person job...the Hound with an assist by Grey Worm 🤫 https://t.co/mq4b3kQ3ev,05/11/2019,Sandor Clegane,Neg,-0.05,0.1,05/11/2019 21:10:09,maybe the mountain is 2 person job the hound with an assist by grey worm http co mq4b3kq3ev
"RT @Buzz_Podcast: We've #GoT you covered again on Buzz! #GoT S08E04 Reviewed!

With @GagsTandon @NinaKauser &amp; debutant @sukimann as they di…",05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:07:27,rt buzz_podcast we ve got you covered again on buzz got s08e04 reviewed with gagstandon ninakauser amp debutant sukimann a they di
RT @LaughingSquid: The Tense Friendship Between Arya Stark and the Hound Reimagined as a 1980s TV Sitcom Spinoff https://t.co/Isx4ykn01x ht…,05/11/2019,Sandor Clegane,Neg,-0.26666666666666666,0.55,05/11/2019 21:05:03,rt laughingsquid the tense friendship between arya stark and the hound reimagined a 1980s tv sitcom spinoff http co isx4ykn01x ht
"This is my son, THE HOUND JR. https://t.co/1ovNGCz7QM",05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:03:47,this is my son the hound jr http co 1ovngcz7qm
@EasternViolet I'm really going to miss the Hound when this is all said and done.,05/11/2019,Sandor Clegane,Pos,0.2,0.2,05/11/2019 21:00:33,easternviolet m really going to miss the hound when this is all said and done
@PlanetosPodcast The Hound vs. The Mountain,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 21:00:21,planetospodcast the hound v the mountain
"RT @Buzz_Podcast: We've #GoT you covered again on Buzz! #GoT S08E04 Reviewed!

With @GagsTandon @NinaKauser &amp; debutant @sukimann as they di…",05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 20:56:41,rt buzz_podcast we ve got you covered again on buzz got s08e04 reviewed with gagstandon ninakauser amp debutant sukimann a they di
omg arya teaching morals to the hound CUTE #dameofgnomes,05/11/2019,Sandor Clegane,Pos,0.5,1.0,05/11/2019 20:55:38,omg arya teaching moral to the hound cute dameofgnomes
@EduardoJeGreco @Marucapelo 🙋‍♀️ Y que gane The Hound💪,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 20:55:01,eduardojegreco marucapelo que gane the hound
"@VisionaryWolf ""Now comes a sad part: Elia, wife of Rhaegar was raped and killed by Gregor Clegane, better known as… https://t.co/LKDGJLBoWc",05/11/2019,Sandor Clegane,Neg,-0.06666666666666665,0.5,05/11/2019 20:54:16,visionarywolf now come sad part elia wife of rhaegar wa raped and killed by gregor clegane better known a http co lkdgjlbowc
"NEW PREDICTIONS:

arya kills cersi

but then the mountain kills arya

and then the hound kills the mountain?

locking that in, folks.",05/11/2019,Sandor Clegane,Pos,0.13636363636363635,0.45454545454545453,05/11/2019 20:50:23,new prediction arya kill cersi but then the mountain kill arya and then the hound kill the mountain locking that in folk
"RT @lucahodgson11: Jaime stabs Cersei in the stomach to kill her, echoing Talisa Stark’s murder at the Red Wedding, and he pulls off his fa…",05/11/2019,Sandor Clegane,Neg,-0.1,0.3,05/11/2019 20:50:11,rt lucahodgson11 jaime stab cersei in the stomach to kill her echoing talisa stark murder at the red wedding and he pull off his fa
"https://t.co/Nh6TE3vpgy LOL ARYA AND THE HOUND 
@GameOfThrones #GameofThrones",05/11/2019,Sandor Clegane,Pos,0.8,0.7,05/11/2019 20:49:23,http co nh6te3vpgy lol arya and the hound gameofthrones gameofthrones
"The Hound: you left me to die
Arya: https://t.co/AfZGFMCaJz",05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 20:49:10,the hound you left me to die arya http co afzgfmcajz
RT @LaughingSquid: The Tense Friendship Between Arya Stark and the Hound Reimagined as a 1980s TV Sitcom Spinoff https://t.co/Isx4ykn01x ht…,05/11/2019,Sandor Clegane,Neg,-0.26666666666666666,0.55,05/11/2019 20:48:50,rt laughingsquid the tense friendship between arya stark and the hound reimagined a 1980s tv sitcom spinoff http co isx4ykn01x ht
"@smugdingus If the Hound or Tormond don’t end up on then iron throne, I’ll riot.",05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 20:45:31,smugdingus if the hound or tormond don end up on then iron throne ll riot
"We've #GoT you covered again on Buzz! #GoT S08E04 Reviewed!

With @GagsTandon @NinaKauser &amp; debutant @sukimann as t… https://t.co/JGJ84Qa7CA",05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 20:45:11,we ve got you covered again on buzz got s08e04 reviewed with gagstandon ninakauser amp debutant sukimann a http co jgj84qa7ca
RT @kenza_lg: Arya and The Hound when they arrive to Kingslanding to kill Cersei and the Mountain  #GameofThrones https://t.co/V4y9XpAZ3b,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 20:45:08,rt kenza_lg arya and the hound when they arrive to kingslanding to kill cersei and the mountain gameofthrones http co v4y9xpaz3b
@VicIsherwood That reminded me that The guy who plays the hound said “I look forward to not cutting half my beard after ten years”,05/11/2019,Sandor Clegane,Pos,0.044444444444444446,0.35555555555555557,05/11/2019 20:40:58,vicisherwood that reminded me that the guy who play the hound said look forward to not cutting half my beard after ten year
"RT @RightAfterGoT: Our two hosts predict we get #CleganeBowl!

One believes The Hound will win..

The other predicts The Mountain will win,…",05/11/2019,Sandor Clegane,Pos,0.3375,0.3875,05/11/2019 20:37:33,rt rightaftergot our two host predict we get cleganebowl one belief the hound will win the other predicts the mountain will win
@TheSquareBall Reminds of The Hound!! https://t.co/qwHVh6Nnjv,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 20:36:41,thesquareball reminds of the hound http co qwhvh6nnjv
@queeryprofessor I’ll take everything the hound wd say,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 20:34:26,queeryprofessor ll take everything the hound wd say
@chokenspuh Tfw Clegane Bowl ends in an overtime draw,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 20:32:27,chokenspuh tfw clegane bowl end in an overtime draw
"@evelyn__OG And then the Hound told him ""Don't touch me"". 

Cold asf",05/11/2019,Sandor Clegane,Neg,-0.6,1.0,05/11/2019 20:30:54,evelyn__og and then the hound told him don touch me cold asf
"Jaime stabs Cersei in the stomach to kill her, echoing Talisa Stark’s murder at the Red Wedding, and he pulls off h… https://t.co/U93qi6kBQI",05/11/2019,Sandor Clegane,Neg,-0.1,0.3,05/11/2019 20:29:25,jaime stab cersei in the stomach to kill her echoing talisa stark murder at the red wedding and he pull off http co u93qi6kbqi
@wholean I’ve got a theory and it’s hella long but short version Arya and the hound face off against Cersi and the mountain,05/11/2019,Sandor Clegane,Neg,-0.025,0.35,05/11/2019 20:26:51,wholean ve got theory and it hella long but short version arya and the hound face off against cersi and the mountain
RT @GifsOfThrones: I want to see Arya and the Hound team up again https://t.co/baDGZpQLuv,05/11/2019,Sandor Clegane,Neu,0.0,0.0,05/11/2019 20:24:57,rt gifsofthrones want to see arya and the hound team up again http co badgzpqluv
"a list of characters that i really REALLY don’t want to die:
- Arya
- Sam
- Brienne 
- Sansa
- Tormund
- Tyrion
- T… https://t.co/MjODkFoQOH",05/11/2019,Sandor Clegane,Pos,0.2,0.2,05/11/2019 20:23:21,a list of character that really really don want to die arya sam brienne sansa tormund tyrion http co mjodkfoqoh
